date,pr,srad,tmax,tmin,vp,q,basin_id,average_pr,average_q,average_tmax,average_tmin
2008-12-09,4.2,173.4,-1.13,-16.6,160.0,2.13,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-10,10.47,165.95,10.67,-7.54,349.72,4.54,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-11,13.79,155.54,9.69,-4.47,439.28,6.45,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-12,36.29,144.6,7.45,-4.3,445.86,10.12,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-13,0.0,211.49,5.41,-9.5,290.38,15.2,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-14,0.0,203.7,-1.08,-14.29,200.58,12.61,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-15,0.0,182.95,7.77,-3.68,474.44,9.24,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-16,1.87,190.52,11.85,-1.14,560.04,6.91,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-17,6.9,112.68,0.08,-8.0,329.01,5.41,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-18,6.33,130.74,-2.45,-11.81,249.07,4.37,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-19,0.0,180.75,-3.0,-13.5,211.64,3.57,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-20,0.0,131.04,-10.06,-16.69,160.0,3.0,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-21,0.0,189.91,-8.64,-20.09,123.66,2.66,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-22,17.65,147.56,-4.32,-16.77,166.39,2.4,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-23,0.0,183.22,-7.47,-18.28,154.68,2.26,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-24,6.24,156.09,0.72,-13.63,218.46,2.21,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-25,6.99,149.39,8.63,-4.94,424.82,3.49,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-26,0.0,219.48,1.74,-15.33,186.16,4.12,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-27,6.15,142.31,0.72,-11.3,257.39,4.01,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-28,8.14,99.86,6.38,-1.15,563.99,5.58,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-29,0.0,157.2,7.35,-1.95,524.05,6.99,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-30,0.0,180.59,2.84,-8.24,329.79,6.45,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2008-12-31,0.0,168.9,5.1,-5.09,426.92,5.16,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-01,0.0,129.34,-10.5,-18.34,153.1,3.85,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-02,0.0,150.88,-7.61,-17.04,159.29,2.86,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-03,0.0,169.54,-2.98,-14.01,200.0,2.47,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-04,0.0,138.37,-3.37,-11.8,240.0,2.17,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-05,0.0,165.54,-1.61,-12.16,240.0,2.02,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-06,0.0,153.38,-0.04,-9.54,288.58,1.91,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-07,0.0,134.95,-2.99,-11.0,267.39,1.75,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-08,9.81,101.92,-2.0,-10.01,280.0,1.65,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-09,0.43,191.51,-1.93,-14.83,200.0,1.57,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-10,0.0,162.73,-6.62,-16.24,160.92,1.49,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-11,4.31,142.43,-7.52,-17.57,156.71,1.44,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-12,2.46,150.16,-8.64,-19.79,120.72,1.39,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-13,0.0,208.68,-3.81,-17.17,160.0,1.37,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-14,2.46,204.64,1.62,-14.58,197.73,1.35,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-15,0.0,237.37,-6.72,-23.29,87.91,1.31,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-16,0.0,234.18,-13.28,-28.88,49.14,1.27,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-17,0.0,233.8,-12.22,-27.45,73.33,1.24,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-18,5.05,213.51,-6.25,-21.87,105.8,1.22,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-19,25.46,155.28,-1.28,-12.91,229.96,1.31,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-20,9.06,159.7,-4.34,-13.62,214.09,1.38,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-21,0.0,226.71,-5.51,-18.2,153.48,1.34,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-22,0.0,216.96,-4.62,-16.27,169.21,1.26,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-23,0.0,236.56,-2.38,-15.62,185.4,1.19,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-24,0.0,268.32,0.44,-16.49,166.71,1.14,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-25,0.0,291.71,-4.14,-25.33,80.0,1.1,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-26,0.0,285.7,-8.52,-27.1,75.72,1.07,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-27,0.0,272.76,-9.55,-25.4,80.0,1.05,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-28,0.0,286.29,-4.66,-22.22,108.6,1.04,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-29,19.61,188.92,-0.81,-13.72,215.72,1.05,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-30,0.0,274.91,-1.69,-16.41,165.83,1.05,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-01-31,1.98,233.6,-0.64,-13.41,218.61,1.03,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-01,0.0,298.08,-2.91,-20.01,120.0,1.02,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-02,0.0,288.24,-1.25,-16.91,164.66,1.0,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-03,0.0,236.72,2.9,-8.42,319.87,1.0,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-04,4.5,156.93,-4.8,-14.07,200.04,0.96,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-05,0.0,276.38,-7.5,-20.99,120.0,0.94,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-06,0.0,288.83,-7.94,-22.41,119.96,0.92,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-07,0.0,320.87,-2.32,-20.47,120.0,0.9,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-08,0.0,323.16,5.68,-12.92,225.96,0.97,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-09,0.0,329.34,2.76,-16.28,160.0,1.06,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-10,0.0,263.55,-5.58,-17.93,160.0,1.01,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-11,0.0,273.36,2.47,-10.58,271.69,0.95,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-12,6.77,126.9,6.0,-1.25,561.19,1.22,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-13,9.97,182.09,2.5,-7.97,332.89,2.1,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-14,0.0,182.65,-3.41,-10.58,274.1,2.09,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-15,0.0,204.56,0.17,-7.79,339.85,1.86,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-16,0.0,197.25,2.45,-5.02,422.81,1.61,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-17,0.0,194.26,1.17,-5.91,396.44,1.39,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-18,0.0,295.85,1.85,-9.84,286.52,1.27,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-19,9.99,182.31,1.37,-7.49,344.19,1.24,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-20,10.37,146.74,-1.8,-8.42,320.0,1.29,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-21,0.0,285.16,-1.82,-11.94,240.0,1.24,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-22,0.0,347.71,1.05,-12.37,238.9,1.22,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-23,24.27,213.25,1.49,-8.02,338.24,1.24,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-24,3.26,172.09,-1.85,-8.65,320.0,1.34,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-25,0.0,387.83,-1.79,-15.69,182.68,1.28,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-26,0.0,407.06,0.84,-14.3,200.0,1.24,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-27,0.0,299.15,4.46,-4.58,436.25,1.2,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-02-28,9.33,263.7,7.53,-3.67,464.61,2.76,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-01,0.58,413.2,-0.3,-14.44,199.3,4.54,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-02,10.03,182.11,-5.49,-11.9,247.61,4.2,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-03,11.06,155.68,-5.56,-10.68,278.88,3.43,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-04,0.0,448.68,-4.01,-18.51,146.72,2.87,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-05,0.0,452.76,-2.74,-17.41,160.0,2.39,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-06,2.4,347.97,1.87,-8.96,307.02,2.16,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-07,1.73,288.39,6.99,-1.82,534.91,2.26,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-08,9.7,270.01,8.81,-0.71,582.87,2.64,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-09,0.0,431.51,6.46,-5.67,401.07,3.27,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-10,0.0,450.1,4.86,-7.79,341.14,2.97,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-11,0.0,419.17,6.17,-4.63,433.56,2.7,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-12,9.18,337.64,4.59,-7.18,354.39,3.49,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-13,0.0,500.28,-2.14,-16.44,165.14,3.16,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-14,0.0,506.79,1.08,-13.89,211.89,2.74,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-15,0.0,484.83,7.47,-6.16,389.19,2.42,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-16,0.0,526.97,8.06,-9.17,303.79,2.22,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-17,0.0,507.13,4.58,-10.38,278.77,2.09,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-18,0.0,481.17,6.07,-7.27,348.44,2.04,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-19,0.85,348.1,7.34,-0.91,572.98,2.39,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-20,0.0,512.29,7.5,-7.56,345.08,2.82,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-21,0.0,477.46,2.85,-9.84,283.53,2.63,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-22,0.0,464.06,4.55,-7.58,346.15,2.41,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-23,0.0,498.45,3.4,-10.28,276.79,2.21,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-24,0.0,357.06,0.27,-7.86,339.36,2.03,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-25,0.0,425.83,5.69,-4.64,440.0,1.87,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-26,0.0,532.07,8.31,-7.15,355.05,1.98,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-27,0.0,497.03,8.72,-4.62,434.58,2.26,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-28,0.0,428.62,8.31,-2.01,520.06,2.77,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-29,0.0,437.06,9.51,-1.13,565.44,3.71,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-30,22.31,231.63,7.17,0.4,632.08,8.28,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-03-31,1.54,255.58,4.34,-1.5,556.4,10.12,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-01,0.0,349.87,5.5,-2.0,520.0,9.66,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-02,0.47,334.98,7.15,-0.03,611.0,8.12,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-03,0.01,395.77,10.25,1.53,684.26,8.58,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-04,25.57,219.92,9.49,3.5,784.49,19.57,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-05,2.13,320.95,9.15,2.3,722.24,19.69,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-06,9.21,309.12,8.26,-0.44,599.59,16.11,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-07,28.4,291.95,8.9,0.87,647.35,18.36,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-08,2.49,324.96,7.66,-0.21,599.22,19.03,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-09,0.0,424.33,7.75,-0.88,573.24,14.7,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-10,0.0,550.52,12.14,-1.21,559.93,10.53,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-11,0.0,513.4,10.62,-0.89,575.49,7.83,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-12,0.0,407.06,6.69,-1.26,558.52,6.2,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-13,0.54,389.83,6.28,-1.06,565.72,5.16,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-14,0.0,528.53,8.28,-3.0,480.3,4.45,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-15,0.0,611.46,11.92,-4.03,442.9,3.89,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-16,0.0,603.92,12.14,-3.06,481.72,3.48,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-17,0.0,621.64,13.81,-3.14,480.82,3.15,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-18,0.0,581.51,16.34,1.93,709.02,2.87,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-19,0.0,580.06,12.76,-0.99,572.58,2.64,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-20,0.0,614.74,12.3,-3.65,464.69,2.42,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-21,0.0,543.88,12.32,0.25,619.54,3.15,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-22,48.69,296.97,11.67,4.19,825.64,11.66,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-23,8.08,290.6,12.4,5.09,887.39,13.78,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-24,1.61,529.22,14.25,2.84,752.85,11.03,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-25,0.0,615.36,18.87,2.13,714.19,7.79,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-26,0.0,599.45,21.01,5.0,879.68,5.58,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-27,0.0,521.36,17.57,6.04,937.24,4.25,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-28,0.0,578.4,20.42,5.72,916.49,3.51,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-29,0.0,634.33,24.16,2.65,732.62,2.98,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-04-30,0.0,584.69,15.65,0.54,629.84,2.56,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-01,5.2,386.87,17.41,5.1,879.4,2.48,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-02,4.75,306.42,16.36,7.49,1039.21,2.6,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-03,0.0,564.96,16.89,2.25,717.85,2.44,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-04,0.0,544.74,18.28,4.2,823.55,2.21,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-05,0.0,519.21,19.07,5.81,920.0,2.01,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-06,6.78,281.47,13.41,5.14,891.0,2.23,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-07,7.39,180.23,11.06,6.06,925.47,2.48,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-08,12.07,245.52,14.64,7.5,1040.0,3.09,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-09,5.84,353.86,19.32,7.74,1059.09,3.15,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-10,11.14,323.32,18.67,8.51,1121.07,3.13,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-11,3.18,321.88,15.03,5.22,897.74,2.71,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-12,0.0,491.98,15.29,3.29,782.4,2.36,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-13,0.0,565.35,18.16,2.16,713.95,2.05,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-14,0.0,543.14,19.17,4.09,819.95,1.81,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-15,6.22,331.37,18.67,7.64,1051.32,1.75,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-16,0.0,518.49,20.44,5.78,919.51,1.64,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-17,16.57,279.73,16.37,7.49,1039.02,2.23,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-18,4.76,351.95,13.5,4.22,820.96,2.91,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-19,0.3,471.61,13.66,1.49,679.89,2.45,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-20,0.0,526.57,18.94,3.93,809.13,2.05,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-21,0.0,530.86,23.94,7.46,1036.95,1.74,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-22,0.0,534.52,29.91,10.99,1317.51,1.49,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-23,0.0,533.13,23.62,6.05,935.17,1.29,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-24,0.28,420.1,17.96,6.74,979.3,1.17,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-25,0.0,472.54,19.68,6.25,951.56,1.12,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-26,0.0,533.76,18.92,2.12,713.78,1.0,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-27,0.0,446.99,15.09,3.08,766.4,0.94,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-28,9.15,250.21,12.62,4.45,836.57,1.14,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-29,2.77,182.02,11.55,6.62,971.34,1.21,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-30,12.59,220.45,14.75,7.83,1066.21,1.8,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-05-31,7.41,347.46,19.41,6.42,956.71,2.39,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-01,6.25,386.35,20.39,3.89,806.46,2.26,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-02,0.0,451.08,19.56,6.93,998.0,1.93,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-03,0.0,442.57,20.59,8.23,1098.28,1.6,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-04,0.0,472.91,21.57,7.64,1050.9,1.34,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-05,0.0,483.57,21.19,6.52,961.7,1.14,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-06,0.0,449.54,20.75,7.63,1050.38,1.01,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-07,0.0,439.39,22.0,9.07,1165.26,0.91,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-08,0.0,467.78,21.74,7.38,1030.03,0.82,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-09,0.0,474.46,19.95,5.36,895.07,0.73,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-10,2.65,222.12,14.67,8.17,1093.22,0.69,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-11,1.82,237.69,14.37,8.29,1103.05,0.71,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-12,31.92,220.26,17.11,9.77,1221.96,2.47,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-13,31.81,311.17,20.94,9.9,1231.96,5.04,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-14,1.84,363.98,21.49,11.2,1336.04,3.8,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-15,5.42,262.37,19.38,10.5,1279.97,2.93,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-16,0.0,457.0,21.0,7.9,1072.05,2.26,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-17,0.0,486.57,24.1,8.73,1138.73,1.76,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-18,0.0,482.99,25.13,9.69,1215.29,1.4,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-19,4.25,355.47,21.0,11.39,1351.26,1.22,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-20,53.03,147.64,17.54,12.89,1479.35,8.16,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-21,28.95,139.18,18.36,14.13,1609.3,12.78,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-22,5.55,144.08,18.21,14.0,1599.03,10.32,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-23,8.66,138.08,17.94,13.98,1598.74,8.08,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-24,4.89,193.25,20.18,14.53,1658.74,6.33,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-25,0.05,367.05,23.63,15.06,1715.94,4.95,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-26,0.0,411.1,23.76,13.82,1580.23,3.88,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-27,0.04,399.32,21.59,12.23,1418.42,3.08,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-28,8.67,196.61,18.88,13.33,1533.3,2.61,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-29,13.4,204.06,20.02,14.19,1619.27,2.75,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-06-30,0.17,341.47,20.92,13.4,1540.75,2.98,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-07-01,6.19,316.39,23.72,14.93,1707.73,2.74,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-07-02,0.0,369.83,22.27,14.16,1612.78,2.36,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-07-03,22.78,236.36,20.76,14.27,1626.52,3.48,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
2009-07-04,8.9,259.11,19.46,12.46,1436.89,4.04,0,3.466871208586094,1.964400373308446,12.243677088194122,0.9029444703686421
